SD_CD,SD_NM,SGG_CD,SGG_NM,EMD_CD,EMD_NM,HJD_CD,USER_DROUG,Shape_Leng,POPCNT,SUPLPPCNT,SUPLPER,STNYEAR,USE1M,USE2M,USE3M,USE4M,USE5M,USE6M,USE7M,USE8M,USE9M,USE10M,USE11M,USE12M,LPCD,WATER1DVNM,WATER1_sou,WATER1NM,WATER1CD,INTAKE1NM,INTAKE1CD,FILTER1NM,FILTER1CD,RESERV1NM,RESERV1CD,LOCAL_DVNA,WSPSYS1CD,Shape_Le_1,Shape_Area
45,전라북도,45140,익산시,45140530,평화동,4514053000,,13250.90848,4814,4809,1,2020,42929,39915,39244,38357,42483,41173,44089,44790,45556,46103,43473,41416,289,저수지(농공),저수지(농공),"경천,대아,동상저수지",3301401,신흥취수장,2015006997,금강정수장,2015006999,금강배수지,2015007000,지방,4514rs03,13250.90848,6851027.242
45,전라북도,45140,익산시,45140560,인화동,4514056000,,8855.446477,7000,6993,1,2020,74699,69834,69147,65928,69599,69185,75068,73116,77458,77897,71712,73824,339,저수지(농공),저수지(농공),"경천,대아,동상저수지",3301401,신흥취수장,2015006997,금강정수장,2015006999,금강배수지,2015007000,지방,4514rs03,8855.446477,2220553.535
45,전라북도,45140,익산시,45140570,동산동,4514057000,,21682.26989,22610,22587,1,2020,162471,160231,161238,154334,166753,167426,178679,171959,182022,186084,179085,172783,247,저수지(농공),저수지(농공),"경천,대아,동상저수지",3301401,신흥취수장,2015006997,금강정수장,2015006999,금강배수지,2015007000,지방,4514rs03,21682.26989,12280538.55
46,전라남도,46890,완도군,46890320,신지면,4689032000,,92433.5695,3423,3420,1,2020,19609,18361,17817,21585,22944,23241,22018,31067,29814,24727,21859,20162,218,저수지(지자체),저수지(지자체),대야제,468908,대야취수장,2014098725,대야정수장,2015007077,대야배수지,2014098713,지방,4689rs07,92433.5695,32289081.11
46,전라남도,46890,완도군,46890330,고금면,4689033000,,84404.25936,4269,4228,1,2020,27155,25905,26093,26424,24234,31923,29693,31622,31382,31298,29636,24050,219,저수지(지자체),저수지(지자체),해동제,468901,약산(해동)취수장,2014098717,약산정수장,2014098751,고금배수지,2014098657,지방,4689rs02,84404.25936,46932973.93
46,전라남도,46890,완도군,46890340,약산면,4689034000,,63697.33007,2383,2383,1,2020,13505,15572,14678,18235,16233,18082,16690,19881,22482,19511,16954,15488,238,저수지(지자체),저수지(지자체),해동제,468901,약산(해동)취수장,2014098717,약산정수장,2014098751,약산배수지,2014098655,지방,4689rs02,63697.33007,29120389.23
46,전라남도,46890,완도군,46890350,청산면,4689035000,,106311.1859,2305,1991,1,2020,12810,13897,12369,12935,16183,14617,14119,20642,16044,16731,15446,12566,245,저수지(지자체),저수지(지자체),국화제(청산댐),468909,청산취수장,2017900227,청산정수장,2017900091,청산배수지,2014098676,지방,4689rs12,106311.1859,43495635.21
46,전라남도,46890,완도군,46890360,소안면,4689036000,,96646.95946,2531,2380,1,2020,17534,17783,18459,19333,19704,18634,18596,21630,20464,22448,19414,15978,264,저수지(지자체),저수지(지자체),미라제,468907,소안취수장,2017900052,소안정수장,2015007078,소안(신)배수지,2017901210,지방,4689rs08,96646.95946,29838953.65
46,전라남도,46890,완도군,46890370,금당면,4689037000,,67904.29388,980,968,1,2020,7937,7940,7306,7989,9118,8855,7868,9739,9068,9315,8843,7788,287,저수지(지자체),저수지(지자체),육산제(금당제),468902,금당(육산)취수장,2014098719,금당정수장,2014098753,,990001,지방,4689rs04,67904.29388,15031581.59
46,전라남도,46890,완도군,46890380,보길면,4689038000,,74681.44607,2694,2694,1,2020,16202,15730,15845,16808,19027,20720,18985,23215,22782,20602,18856,17081,229,저수지(지자체),저수지(지자체),보길제(부황제),468905,보길(부황)취수장,2014098718,보길정수장,2014098752,보길배수지,2014098658,지방,4689rs03,74681.44607,34742152.8
46,전라남도,46890,완도군,46890390,생일면,4689039000,,52230.61261,816,702,1,2020,3052,2227,1738,2583,2745,3193,2771,2860,3284,3292,2834,2739,130,저수지(지자체),저수지(지자체),용출제(생일제),468906,생일취수장,2014098715,생일정수장,2014098750,서성배수지,2014098651,지방,4689rs01,52230.61261,16015744.91
46,전라남도,46900,진도군,46900250,진도읍,4690025000,,54702.30925,11131,11131,1,2020,100012,98608,91786,101156,100605,100880,105467,106346,112790,110292,104576,104461,304,저수지(지자체),저수지(지자체),회동제,469008,회동취수장,2014133837,회동정수장,2015007937,동외배수지,2014133831,지방,4690rs7,54702.30925,44351454.08
46,전라남도,46900,진도군,46900310,군내면,4690031000,,63609.62312,3079,3079,1,2020,29033,28103,25813,28963,28886,30376,30931,34500,34913,33726,31065,30323,325,댐(K-water),다목적댐,장흥댐,5101110,장흥댐,5101110,덕정정수장,1900000104,녹진배수지,2014175812,광역,9999rs30,63609.62312,64169337.35
46,전라남도,46900,진도군,46900320,고군면,4690032000,,73165.37679,3711,3711,1,2020,43431,42150,40846,45054,43255,42419,43522,48638,35197,45774,41778,43201,379,댐(K-water),다목적댐,장흥댐,5101110,장흥댐,5101110,덕정정수장,1900000104,진도배수지,2017900723,광역,9999rs30,73165.37679,48798436.72
46,전라남도,46900,진도군,46900330,의신면,4690033000,,110258.9235,3581,3581,1,2020,45848,43472,39606,44958,46823,46090,48048,52363,49531,51318,45393,41629,424,저수지(지자체),저수지(지자체),구계제,469001,청용취수장,2014133836,청용정수장,2015007412,청용배수지,2017900724,지방,4690rs04,110258.9235,67199232.49
46,전라남도,46900,진도군,46900340,임회면,4690034000,,86336.01526,3495,3495,1,2020,28532,29523,27217,28911,29598,29810,30320,34156,32495,33433,31216,28911,285,저수지(지자체),저수지(지자체),남동제,469002,남동취수장,2015007410,남동정수장,1900000464,남동배수지,2014133833,지방,4690rs01,86336.01526,70974098.08
46,전라남도,46900,진도군,46900350,지산면,4690035000,,81700.74868,3206,3206,1,2020,22288,24044,22346,25054,24352,24712,22155,25892,27132,28618,27444,23651,254,댐(K-water),다목적댐,장흥댐,5101110,장흥댐,5101110,덕정정수장,1900000104,길우배수지,2014133832,광역,9999rs30,81700.74868,90959666.46
46,전라남도,46900,진도군,46900360,조도면,4690036000,,439264.5131,3024,3024,1,2020,15650,14591,15337,17608,19304,18486,19189,22588,21724,17249,20053,17040,198,저수지(지자체),저수지(지자체),육동제,469004,육동취수장,2014133835,육동정수장,2014133857,육동배수지,2014133822,지방,4690rs02,439264.5131,65551089.1
46,전라남도,46910,신안군,46910250,지도읍,4691025000,,164000.3314,4800,4800,1,2020,42191,33501,45715,42477,48480,56650,56441,49246,47556,46724,44404,44512,318,댐(K-water),다목적댐,장흥댐,5101110,장흥댐,5101110,덕정정수장,1900000104,지도배수지,2014176334,광역,9999rs30,164000.3314,81047919.77
46,전라남도,46910,신안군,46910253,압해읍,4691025300,,197434.0716,6531,6276,1,2020,35625,32137,39383,45465,40495,48352,42837,47895,47651,51280,40679,42691,224,댐(K-water),다목적댐,장흥댐,5101110,장흥댐,5101110,덕정정수장,1900000104,압해배수지,2014176333,광역,9999rs30,197434.0716,69654384.66
46,전라남도,46910,신안군,46910310,증도면,4691031000,,134638.0449,1949,1617,1,2020,17516,13743,13495,14776,23256,21288,24504,27331,21493,19737,18291,18323,395,댐(K-water),다목적댐,장흥댐,5101110,장흥댐,5101110,덕정정수장,1900000104,증도배수지,2017900820,광역,9999rs30,134638.0449,35331164.18
46,전라남도,46910,신안군,46910320,임자면,4691032000,,174181.0445,3291,3129,1,2020,20188,21441,21673,25531,19438,21973,22102,26186,26710,20992,18996,22684,234,저수지(지자체),저수지(지자체),부동제,469106,부동취수장,2017900226,부동정수장,2017900059,부동배수지,2017900814,지방,4691rs13,174181.0445,49357908.29
46,전라남도,46910,신안군,46910330,자은면,4691033000,,101733.7621,2329,2329,1,2020,18091,18172,21015,23653,23136,25577,23081,24422,20271,20323,19492,17819,299,저수지(지자체),저수지(지자체),유천제,469107,유천취수장,2015007421,유천정수장,2015007018,유천배수지,2017900818,지방,4691rs02,101733.7621,54019554.87
46,전라남도,46910,신안군,46910340,비금면,4691034000,,166649.1637,3637,3488,1,2020,18516,16289,18062,19015,20521,19602,19655,20377,14496,26826,20568,19384,183,저수지(지자체),저수지(지자체),한산제,469102,한산취수장,2015007423,한산정수장,2015007019,한산배수지,2013075651,지방,4691rs03,166649.1637,54187443.59
46,전라남도,46910,신안군,46910350,도초면,4691035000,,166935.1541,2908,2679,1,2020,16309,13604,14490,16462,21343,17061,19431,18991,15143,25666,16768,21789,221,저수지(지자체),저수지(지자체),죽연제,469101,죽연취수장,2017900057,죽연정수장,2017900060,죽연배수지,2017900819,지방,4691rs14,166935.1541,56973814.99
46,전라남도,46910,신안군,46910360,흑산면,4691036000,,357607.2922,4195,2125,1,2020,9706,11293,11505,14402,10432,18426,10858,20759,13424,16566,12716,15109,212,저수지(지자체),저수지(지자체),천촌제,469110,천촌취수장,2017900058,천촌정수장,2017900061,예리배수지,2017900821,지방,4691rs16,357607.2922,55391222.01
46,전라남도,46910,신안군,46910370,하의면,4691037000,,149616.395,1850,1619,1,2020,7240,5964,7064,7024,10153,8656,7986,8206,8706,9209,7166,6884,159,저수지(지자체),저수지(지자체),어은제,469109,어은취수장,2015007424,어은정수장,2015007086,어은배수지,2017900816,지방,4691rs08,149616.395,36064126.23
46,전라남도,46910,신안군,46910380,신의면,4691038000,,95633.29809,1630,1575,1,2020,5596,7255,7588,7643,10262,10319,9020,9714,9385,9522,8806,8290,179,저수지(지자체),저수지(지자체),하태제,469103,하태취수장,2015007425,하태정수장,2015007087,하태배수지,2017900822,지방,4691rs09,95633.29809,34275075.36
46,전라남도,46910,신안군,46910390,장산면,4691039000,,76344.22043,1634,1503,1,2020,5539,5309,5584,11448,10417,10336,13097,25845,13230,12863,10622,8163,241,저수지(지자체),저수지(지자체),대리제,469108,대리취수장,2017900056,대리정수장,2017900058,대리배수지,2017900813,지방,4691rs12,76344.22043,29652480.02
46,전라남도,46910,신안군,46910400,안좌면,4691040000,,134734.0156,4220,3848,1,2020,15859,12316,13478,14513,14662,15593,21980,18448,20422,17831,16156,15360,140,저수지(지자체),저수지(지자체),오동제,469104,오동취수장,2015007426,오동정수장,2015007088,오동배수지,2017900817,지방,4691rs10,134734.0156,60553719.29
46,전라남도,46910,신안군,46910410,팔금면,4691041000,,55552.55363,1055,1055,1,2020,4871,5776,5247,5020,5192,5916,5569,6379,8858,10063,5442,5045,190,저수지(지자체),저수지(지자체),오동제,469104,오동취수장,2015007426,오동정수장,2015007088,오동배수지,2017900817,지방,4691rs10,55552.55363,18711875.84
46,전라남도,46910,신안군,46910420,암태면,4691042000,,115269.1857,3165,2793,1,2020,12827,10233,11739,14171,12407,16432,12463,16763,16778,12099,12663,13149,158,저수지(지자체),저수지(지자체),수곡제,469105,수곡취수장,2015007427,수곡정수장,2015007085,수곡배수지,2017900815,지방,4691rs06,115269.1857,43835810.35
47,경상북도,47111,포항시남구,47111250,구룡포읍,4711125000,,64570.51838,7618,7618,1,2020,100075,100718,94316,76146,82983,92621,89529,93803,101636,108656,96395,95970,406,하천,하천,형산강,2100010,제2취수장,2015007285,제2수원지정수장,2015007473,유강배수지,2015007064,지방,4711rs06,64570.51838,45513764.36
47,경상북도,47111,포항시남구,47111253,연일읍,4711125300,,44162.36522,30645,30614,1,2020,224594,215476,223523,212465,229280,230750,253993,240978,262340,253348,236476,232051,251,하천,하천,형산강,2100010,중명취수장,2015007433,택전정수장,2015007475,택전배수지,2017901033,지방,4711rs09,44162.36522,36103385.87
47,경상북도,47111,포항시남구,47111256,오천읍,4711125600,,51303.1435,54769,53235,1,2020,448545,445454,444159,418137,456783,465536,488078,480506,498859,512684,481402,481749,289,저수지(지자체),저수지(지자체),진전지,471102,진전지취수장,2015007058,갈평정수장,2015007062,용산배수지,2017901031,지방,4711rs05,51303.1435,70437840.43
47,경상북도,47111,포항시남구,47111310,대송면,4711131000,,36929.50902,3517,3492,1,2020,35380,32745,34082,32059,36361,36670,38829,38460,38686,42969,38779,36618,346,댐(K-water),용수댐,영천댐,2012210,영천댐(안계댐),2012210,공단정수장(생활),2015007061,공단배수지,2015007065,지방,4711rs03,36929.50902,32545556.29
47,경상북도,47111,포항시남구,47111320,동해면,4711132000,,52948.89583,9913,9543,1,2020,70067,68525,69685,64957,71841,77287,78947,81915,85438,88402,81539,77268,262,저수지(지자체),저수지(지자체),진전지,471102,진전지취수장,2015007058,갈평정수장,2015007062,용산배수지,2017901031,지방,4711rs05,52948.89583,44225985.68
47,경상북도,47111,포항시남구,47111330,장기면,4711133000,,66185.38487,4120,2487,1,2020,16108,18093,18011,15137,19922,22379,22369,24564,26851,30500,29750,18922,289,하천,하천,형산강,2100010,제2취수장,2015007285,제2수원지정수장,2015007473,유강배수지,2015007064,지방,4711rs06,66185.38487,100908003.5
47,경상북도,47111,포항시남구,47111350,호미곶면,4711135000,,39677.58877,1896,1880,1,2020,21397,24266,21479,18806,20488,24984,22391,25217,28123,30004,28964,21218,418,하천,하천,형산강,2100010,제2취수장,2015007285,제2수원지정수장,2015007473,유강배수지,2015007064,지방,4711rs06,39677.58877,20803304.84
47,경상북도,47113,포항시북구,47113250,흥해읍,4711325000,,83941.19879,40632,40510,1,2020,481412,454264,472867,433711,470419,487008,520002,494075,525510,538290,496179,512844,397,하천,하천,곡강천,2620420,약성취수장,2015007435,약성정수장,2015007474,마산배수지,2017901034,지방,4711rs07,83941.19879,107894037.7
47,경상북도,47113,포항시북구,47113310,신광면,4711331000,,48221.42815,2889,2234,1,2020,16305,14588,17380,13788,17795,17572,20854,18811,20615,21774,19847,18213,266,댐(K-water),용수댐,영천댐,2012210,영천댐(안계댐),2012210,학야정수장,1900000126,흥곡배수지,2018000083,광역,9999rs36,48221.42815,79974983.74
47,경상북도,47113,포항시북구,47113320,청하면,4711332000,,54527.72843,4832,4513,1,2020,55500,53142,52023,49899,58917,59848,66657,66502,75785,67782,60818,59913,440,댐(K-water),다목적댐,임하댐,2002110,임하댐,2002110,양덕정수장(생활),1900000446,빌래배수지,2015007582,지방,4711rs01,54527.72843,78209617.83
47,경상북도,47150,김천시,47150536,평화남산동,4715053600,,8036.151851,7777,7777,1,2020,31635,114912,24904,104326,29576,117675,34793,127046,31801,124617,32501,118804,314,하천,하천,감천,2001550,황금취수장,2015006906,황금정수장,2015006907,평화배수지,2015007090,지방,4715rs01,8036.151851,2183844.765
47,경상북도,47150,김천시,47150640,율곡동,4715064000,,10168.77055,22569,22569,1,2020,116799,137579,111456,187264,165660,202789,185181,216850,184226,205692,174681,190432,252,댐(K-water),다목적댐,임하댐,2002110,해평취수장,1900000118,구미정수장(광역),1900000117,김천혁신배수지,2017900901,광역,9999rs34,10168.77055,4313366.634
47,경상북도,47170,안동시,47170250,풍산읍,4717025000,,65030.26952,6478,5810,1,2020,116825,114692,134633,141407,133091,152081,159193,162065,172514,163755,163526,161735,835,하천,하천,반변천,2000250,용상2취수장,2015007091,용상2정수장,2015007094,풍산안교배수지(신),2017900937,지방,4717rs01,65030.26952,96515312.59
46,전라남도,46110,목포시,46110565,대성동,4611056500,,3353.665405,5195,5195,1,2020,33690,34889,35587,32291,34828,36481,36061,35675,38332,36788,36970,34276,224,댐(K-water),다목적댐,주암댐,4007110,주암취수장,1900000097,몽탄정수장,2015006887,,990001,지방,4611rs01,3353.665405,403584.9311
46,전라남도,46110,목포시,46110595,목원동,4611059500,,6102.004779,7850,7850,1,2020,74679,76414,76258,65223,74828,73316,75392,74125,80887,84826,84161,72581,318,댐(K-water),다목적댐,주암댐,4007110,주암취수장,1900000097,몽탄정수장,2015006887,,990001,지방,4611rs01,6102.004779,1429022.036
46,전라남도,46110,목포시,46110640,동명동,4611064000,,4197.59099,5551,5551,1,2020,43696,45290,47495,40377,45627,45907,44876,45033,49411,50415,53178,44753,274,댐(K-water),다목적댐,주암댐,4007110,주암취수장,1900000097,몽탄정수장,2015006887,,990001,지방,4611rs01,4197.59099,681090.9695
46,전라남도,46110,목포시,46110645,삼학동,4611064500,,4253.087721,6153,6153,1,2020,56934,60440,59976,55162,60903,61231,66710,60593,67345,69784,69332,65913,335,댐(K-water),다목적댐,주암댐,4007110,주암취수장,1900000097,몽탄정수장,2015006887,,990001,지방,4611rs01,4253.087721,681558.0693
46,전라남도,46110,목포시,46110758,신흥동,4611075800,,6127.820153,16787,16787,1,2020,197200,204468,204045,186901,203074,198771,209804,205559,224349,215473,202202,207161,400,댐(K-water),다목적댐,장흥댐,5101110,장흥댐,5101110,덕정정수장,1900000104,옥암배수지,2015006888,광역,9999rs30,6127.820153,1662021.965
46,전라남도,46110,목포시,46110780,삼향동,4611078000,,17251.82825,4877,4877,1,2020,88180,145411,173279,164438,155879,93406,56662,55656,55729,60098,65411,81971,670,댐(K-water),다목적댐,장흥댐,5101110,장흥댐,5101110,덕정정수장,1900000104,대양배수지,1900000432,광역,9999rs30,17251.82825,7583580.966
46,전라남도,46110,목포시,46110790,옥암동,4611079000,,9439.135776,11512,11512,1,2020,92827,94004,97515,90195,97144,97574,103665,104577,109847,107778,103299,97144,284,댐(K-water),다목적댐,장흥댐,5101110,장흥댐,5101110,덕정정수장,1900000104,옥암배수지,2015006888,광역,9999rs30,9439.135776,2528435.366
46,전라남도,46110,목포시,46110800,부흥동,4611080000,,8063.438515,8896,8896,1,2020,91947,95773,93181,86691,90533,93585,94054,91939,96826,96306,87598,91230,341,댐(K-water),다목적댐,장흥댐,5101110,장흥댐,5101110,덕정정수장,1900000104,옥암배수지,2015006888,광역,9999rs30,8063.438515,2104515.573
46,전라남도,46110,목포시,46110810,부주동,4611081000,,7569.564824,23453,23453,1,2020,177897,173408,180498,172556,179317,181463,192286,189088,198300,195448,189056,179489,257,댐(K-water),다목적댐,장흥댐,5101110,장흥댐,5101110,덕정정수장,1900000104,옥암배수지,2015006888,광역,9999rs30,7569.564824,2626485.8
46,전라남도,46130,여수시,46130250,돌산읍,4613025000,,128539.6201,13992,13250,1,2020,111736,119233,109566,102287,120464,111046,122178,141381,161601,158452,141616,141356,318,댐(K-water),다목적댐,주암댐,4007110,이사천취수장,1900000100,둔덕정수장,2015006890,작곡배수지,2017900863,지방,4613rs03,128539.6201,73218758.64
46,전라남도,46130,여수시,46130310,소라면,4613031000,,58229.16746,20558,20450,1,2020,115583,117380,120639,113544,123714,121311,130593,127507,139349,140923,135922,129780,203,댐(K-water),다목적댐,주암댐,4007110,이사천취수장,1900000100,학용정수장,2017900065,죽림배수지,2017900864,지방,4613rs07,58229.16746,60758444.24
46,전라남도,46130,여수시,46130320,율촌면,4613032000,,85393.46342,6424,6007,1,2020,34277,35087,34168,31040,34625,33321,36274,38009,43050,40670,41588,38580,200,댐(K-water),다목적댐,주암댐,4007110,이사천취수장,1900000100,학용정수장,2017900065,율촌배수지,2017900861,지방,4613rs07,85393.46342,57385669.23
46,전라남도,46130,여수시,46130330,화양면,4613033000,,111340.6334,6702,5795,1,2020,22242,25518,21450,20003,23511,22514,25956,28896,36048,34110,35443,27293,152,댐(K-water),다목적댐,주암댐,4007110,이사천취수장,1900000100,학용정수장,2017900065,죽림배수지,2017900864,지방,4613rs07,111340.6334,71245362.12
46,전라남도,46130,여수시,46130340,남면,4613034000,,169933.5354,2953,2230,1,2020,11205,12648,10856,11171,12889,14165,13254,14177,15521,15560,16152,14013,198,저수지(지자체),저수지(지자체),두모저수지,461301,금오도수원지(두모제)취수장,2015007327,금오도정수장,2017900064,두모배수지,2017900842,지방,4613rs05,169933.5354,44611648.64
46,전라남도,46130,여수시,46130350,화정면,4613035000,,173525.9051,1339,1205,1,2020,2043,1945,1660,1672,2149,2192,3255,3527,4848,5412,6134,4915,90,저수지(지자체),저수지(지자체),개도저수지(화산제),461302,개도수원지(화산제)취수장,2015007325,개도정수장,2015007331,,990001,지방,4613rs04,173525.9051,28788212.05
46,전라남도,46130,여수시,46130360,삼산면,4613036000,,226753.9595,2139,1013,0,2020,5591,6323,5905,5762,7110,7311,6366,7520,7252,7775,8814,6957,223,기타,해수담수,해수담수,9021,거문도수원지취수장,2015007326,거문도정수장,2015006889,,990001,지방,4613rs01,226753.9595,29274930.4
46,전라남도,46130,여수시,46130515,동문동,4613051500,,7667.375547,4712,4712,1,2020,36541,38399,35543,32926,34673,36102,38101,42539,45050,43815,41603,40309,270,댐(K-water),다목적댐,주암댐,4007110,이사천취수장,1900000100,둔덕정수장,2015006890,덕충2배수지,2017900839,지방,4613rs03,7667.375547,972963.3853
46,전라남도,46130,여수시,46130535,한려동,4613053500,,11106.22577,3246,3246,1,2020,31105,32460,31486,26571,28239,28977,30842,31349,37718,34851,32294,31470,318,댐(K-water),다목적댐,주암댐,4007110,이사천취수장,1900000100,둔덕정수장,2015006890,엑스포배수지,2017900856,지방,4613rs03,11106.22577,1004526.861
47,경상북도,47111,포항시남구,47111550,송도동,4711155000,,10852.91939,12548,12548,1,2020,103197,100716,101336,96727,106372,106144,111436,110121,112187,114429,111033,103579,278,하천,하천,형산강,2100010,제2취수장,2015007285,제2수원지정수장,2015007473,유강배수지,2015007064,지방,4711rs06,10852.91939,2213054.388
47,경상북도,47111,포항시남구,47111560,청림동,4711156000,,20268.18526,4687,4687,1,2020,203553,224315,202420,212509,232735,220353,215465,202780,236519,237339,212814,213728,1524,하천,하천,형산강,2100010,제2취수장,2015007285,제2수원지정수장,2015007473,유강배수지,2015007064,지방,4711rs06,20268.18526,6870266.269
47,경상북도,47111,포항시남구,47111570,제철동,4711157000,,35812.61515,2838,2838,1,2020,384479,435049,395421,393466,391148,356885,370659,349345,347180,405745,354948,403194,4417,하천,하천,형산강,2100010,제2취수장,2015007285,제2수원지정수장,2015007473,유강배수지,2015007064,지방,4711rs06,35812.61515,21291093.45
47,경상북도,47111,포항시남구,47111580,효곡동,4711158000,,13678.57566,30472,21178,1,2020,89420,92966,93471,83250,93127,93512,102593,97522,101531,104395,96829,96542,148,하천,하천,형산강,2100010,제2취수장,2015007285,제2수원지정수장,2015007473,유강배수지,2015007064,지방,4711rs06,13678.57566,5880715.478
47,경상북도,47111,포항시남구,47111590,대이동,4711159000,,12818.62854,25453,25453,1,2020,234396,236139,232722,202570,226447,230005,252305,249111,258252,260960,235998,248023,308,하천,하천,형산강,2100010,제2취수장,2015007285,제2수원지정수장,2015007473,유강배수지,2015007064,지방,4711rs06,12818.62854,4928200.577
47,경상북도,47111,포항시남구,47111525,상대동,4711152500,,10898.57244,24828,24828,1,2020,257664,265607,255248,225668,241085,249221,265648,263298,277300,280386,262505,252829,341,하천,하천,형산강,2100010,제2취수장,2015007285,제2수원지정수장,2015007473,유강배수지,2015007064,지방,4711rs06,10898.57244,3432736.938
47,경상북도,47190,구미시,47190621,공단1동,4719062100,,9777.797899,7158,6988,1,2020,437662,437070,424025,407177,424307,399795,431948,429085,446844,457044,448070,451875,2031,댐(K-water),다목적댐,임하댐,2002110,해평취수장,1900000118,구미정수장(광역),1900000117,신평배수지,2018000063,광역,9999rs34,9777.797899,3307728.72
47,경상북도,47190,구미시,47190622,공단2동,4719062200,,12974.02508,4835,4458,1,2020,1448260,1452805,1440995,1419005,1446759,1386017,1372190,1355843,1385992,1417038,1368775,1394510,10351,댐(K-water),다목적댐,임하댐,2002110,해평취수장,1900000118,구미정수장(광역),1900000117,신평배수지,2018000063,광역,9999rs34,12974.02508,8897510.052
46,전라남도,46110,목포시,46110655,만호동,4611065500,,11960.59679,2988,2988,1,2020,35802,34783,31694,29126,30225,31170,30924,32133,37955,37642,36611,34449,368,댐(K-water),다목적댐,주암댐,4007110,주암취수장,1900000097,몽탄정수장,2015006887,,990001,지방,4611rs01,11960.59679,1416798.985
46,전라남도,46110,목포시,46110660,유달동,4611066000,,62306.33823,4449,4449,1,2020,61208,48825,43870,40046,44523,47885,46454,45648,57779,57209,52894,57151,371,댐(K-water),다목적댐,주암댐,4007110,주암취수장,1900000097,몽탄정수장,2015006887,,990001,지방,4611rs01,62306.33823,14878357.02
46,전라남도,46110,목포시,46110695,죽교동,4611069500,,6201.288814,3249,3249,1,2020,30383,29489,31237,26115,24270,27991,30475,29654,37670,35644,35945,32094,312,댐(K-water),다목적댐,주암댐,4007110,주암취수장,1900000097,몽탄정수장,2015006887,,990001,지방,4611rs01,6201.288814,928756.3131
46,전라남도,46130,여수시,46130570,중앙동,4613057000,,4205.060881,4551,4551,1,2020,48732,53432,49007,44094,48219,47508,51979,52087,57063,53545,52933,49095,365,댐(K-water),다목적댐,주암댐,4007110,이사천취수장,1900000100,둔덕정수장,2015006890,,990001,지방,4613rs03,4205.060881,486821.5593
46,전라남도,46130,여수시,46130600,충무동,4613060000,,7908.225488,4090,4090,1,2020,29273,29497,29432,28097,31518,29311,32076,33222,35245,34312,34153,31071,252,댐(K-water),다목적댐,주암댐,4007110,이사천취수장,1900000100,둔덕정수장,2015006890,,990001,지방,4613rs03,7908.225488,1315627.392
46,전라남도,46130,여수시,46130625,광림동,4613062500,,11417.21281,6279,6279,1,2020,52874,53476,51018,44920,47440,48658,54386,52628,58039,56464,52537,51370,271,댐(K-water),다목적댐,주암댐,4007110,이사천취수장,1900000100,둔덕정수장,2015006890,돌곡배수지,2017900841,지방,4613rs03,11417.21281,3369431.146
47,경상북도,47111,포항시남구,47111545,해도동,4711154500,,8088.853024,17269,17269,1,2020,162963,167728,165909,149720,157068,161386,173288,170762,179359,183992,169492,164557,317,하천,하천,형산강,2100010,제2취수장,2015007285,제2수원지정수장,2015007473,유강배수지,2015007064,지방,4711rs06,8088.853024,1940011.343
47,경상북도,47170,안동시,47170310,와룡면,4717031000,,69231.17793,4177,3280,1,2020,19269,21411,19763,22903,24210,27552,24931,26092,27525,25585,23689,20868,236,하천,하천,반변천,2000250,용상2취수장,2015007091,용상2정수장,2015007094,와룡지내배수지,2017900940,지방,4717rs01,69231.17793,114918111.5
47,경상북도,47170,안동시,47170320,북후면,4717032000,,61374.03828,3064,2125,1,2020,18780,19537,18425,19094,20003,23347,23203,23084,24342,23362,22134,21229,330,하천,하천,반변천,2000250,용상2취수장,2015007091,용상2정수장,2015007094,이천배수지,2017900928,지방,4717rs01,61374.03828,77317092.62
47,경상북도,47170,안동시,47170330,서후면,4717033000,,45251.34327,3611,2830,1,2020,20209,21523,18349,20383,22883,25633,24015,24602,25683,24612,23740,23194,265,하천,하천,반변천,2000250,용상2취수장,2015007091,용상2정수장,2015007094,풍산노리배수지,2017900935,지방,4717rs01,45251.34327,65019039.07
47,경상북도,47170,안동시,47170340,풍천면,4717034000,,62316.37237,6743,5956,1,2020,59109,60723,54963,50879,66587,70580,74880,80747,95248,86259,79582,78486,394,하천,하천,반변천,2000250,용상1취수장,2017900040,용상1정수장,2015007440,도청배수지,2017900955,지방,4717rs02,62316.37237,95005203.58
47,경상북도,47170,안동시,47170350,일직면,4717035000,,48635.5412,2841,2675,1,2020,21835,24140,19246,23455,25122,24743,22689,23721,24139,25150,22413,23373,286,하천,하천,반변천,2000250,용상2취수장,2015007091,용상2정수장,2015007094,일직귀미배수지,2017900938,지방,4717rs01,48635.5412,85701627.25
47,경상북도,47170,안동시,47170360,남후면,4717036000,,46467.58642,1834,1719,1,2020,14375,14913,13778,15824,16314,16167,16617,19676,16260,18418,16020,14819,307,하천,하천,반변천,2000250,용상2취수장,2015007091,용상2정수장,2015007094,수상배수지,2017900934,지방,4717rs01,46467.58642,64384329.61
47,경상북도,47170,안동시,47170370,남선면,4717037000,,42717.67841,2143,1849,1,2020,17024,19444,17600,19588,20926,21071,20334,20783,23028,22450,20044,20352,359,하천,하천,반변천,2000250,용상2취수장,2015007091,용상2정수장,2015007094,수상배수지,2017900934,지방,4717rs01,42717.67841,59355453.06
